"Industry","Ticker","Exchange","Stock Name","URL","Link"
"services","GRAB","nasdaq","Grab Holdings Ltd","https://www.etoro.com/markets/GRAB","Link"
"services","GRPN","nasdaq","Groupon Inc","https://www.etoro.com/markets/GRPN","Link"
"services","GTLB","nasdaq","GitLab","https://www.etoro.com/markets/GTLB","Link"
"services","GTN","nyse","Gray Television Inc","https://www.etoro.com/markets/GTN","Link"
"services","GWW","nyse","WW Grainger Inc","https://www.etoro.com/markets/GWW","Link"
"services","H","nyse","Hyatt Hotels Corp","https://www.etoro.com/markets/H","Link"
"services","HAIN","nasdaq","Hain Celestial","https://www.etoro.com/markets/HAIN","Link"
"services","HD","nyse","Home Depot Inc","https://www.etoro.com/markets/HD","Link"
"services","HLT","nyse","Hilton Worldwide Holdings Inc","https://www.etoro.com/markets/HLT","Link"
"services","HNR1.DE","frankfurt","Hannover Rueck SE","https://www.etoro.com/markets/HNR1.DE","Link"
"services","HRI","nyse","Herc Holdings","https://www.etoro.com/markets/HRI","Link"
"services","HSIC","nasdaq","Henry Schein Inc","https://www.etoro.com/markets/HSIC","Link"
"services","HTZ","nyse","Hertz Global Holdings Inc","https://www.etoro.com/markets/HTZ","Link"
"services","IAC","nasdaq","IAC/InterActiveCorp","https://www.etoro.com/markets/IAC","Link"
"services","IAG.L","london","International Consolidated Airlines","https://www.etoro.com/markets/IAG.L","Link"
"services","ICLK","nasdaq","iClick Interactive Asia Group","https://www.etoro.com/markets/ICLK","Link"
"services","IDCC","nasdaq","InterDigital Inc.","https://www.etoro.com/markets/IDCC","Link"
"services","IDT","nyse","IDT Corporation","https://www.etoro.com/markets/IDT","Link"
"services","IHRT","nasdaq","iHeartMedia Inc","https://www.etoro.com/markets/IHRT","Link"
"services","IHS","nyse","IHS Holding","https://www.etoro.com/markets/IHS","Link"
"services","INF.L","london","Informa","https://www.etoro.com/markets/INF.L","Link"
"services","INFN","nasdaq","Infinera Corp","https://www.etoro.com/markets/INFN","Link"
"services","IPG","nyse","Interpublic Group of Companies Inc","https://www.etoro.com/markets/IPG","Link"
"services","IPOF","nyse","Social Capital Hedosophia Holdings Corp. VI Class A","https://www.etoro.com/markets/IPOF","Link"
"services","IRDM","nasdaq","Iridium Communications Inc","https://www.etoro.com/markets/IRDM","Link"
"services","IS","nyse","IronSource LLC","https://www.etoro.com/markets/IS","Link"
"services","ITRK.L","london","Intertek Group","https://www.etoro.com/markets/ITRK.L","Link"
"services","ITV.L","london","ITV","https://www.etoro.com/markets/ITV.L","Link"
"services","IZEA","nasdaq","IZEA Worldwide Inc","https://www.etoro.com/markets/IZEA","Link"
"services","J","nyse","Jacobs Engineering Group Inc","https://www.etoro.com/markets/J","Link"
"services","JBHT","nasdaq","J.B.Hunt Transport Services Inc","https://www.etoro.com/markets/JBHT","Link"
"services","JBLU","nasdaq","JetBlue Airways Corp","https://www.etoro.com/markets/JBLU","Link"
"services","JMIA","nyse","Jumia Technologies AG","https://www.etoro.com/markets/JMIA","Link"
"services","JTKWY","nasdaq","Just Eat Takeaway.com NV","https://www.etoro.com/markets/JTKWY","Link"
"services","JWN","nyse","Nordstrom Inc","https://www.etoro.com/markets/JWN","Link"
"services","KBR","nyse","KBR Inc","https://www.etoro.com/markets/KBR","Link"
"services","KGF.L","london","Kingfisher","https://www.etoro.com/markets/KGF.L","Link"
"services","KGX.DE","frankfurt","KION GROUP","https://www.etoro.com/markets/KGX.DE","Link"
"services","KMX","nyse","CarMax Inc","https://www.etoro.com/markets/KMX","Link"
"services","KNX","nyse","Knight-Swift Transportation Holdings Inc.","https://www.etoro.com/markets/KNX","Link"
"services","KSS","nyse","Kohl's Corp","https://www.etoro.com/markets/KSS","Link"
"services","LBRDK","nasdaq","Liberty Broadband Corporation","https://www.etoro.com/markets/LBRDK","Link"
"services","LBTYA","nasdaq","Liberty Global A","https://www.etoro.com/markets/LBTYA","Link"
"services","LBTYK","nasdaq","Liberty Global C","https://www.etoro.com/markets/LBTYK","Link"
"services","LCID","nasdaq","Lucid Group Inc","https://www.etoro.com/markets/LCID","Link"
"services","LESL","nasdaq","Leslie's Inc","https://www.etoro.com/markets/LESL","Link"
"services","LHA.DE","frankfurt","Deutsche Lufthansa Aktiengesellschaft","https://www.etoro.com/markets/LHA.DE","Link"
"services","LILA","nasdaq","Liberty Latin America Ltd.","https://www.etoro.com/markets/LILA","Link"
"services","LPRO","nasdaq","Open Lending Corporation","https://www.etoro.com/markets/LPRO","Link"
"services","LSXMA","nasdaq","Liberty Media Corporation Series A Liberty SiriusXM Common Stock","https://www.etoro.com/markets/LSXMA","Link"
"services","LSXMK","nasdaq","Liberty Media Corp-Liberty SiriusXM","https://www.etoro.com/markets/LSXMK","Link"
"services","LUNA.US","nasdaq","Luna Innovations Inc","https://www.etoro.com/markets/LUNA.US","Link"
"services","LUV","nyse","Southwest Airlines Co","https://www.etoro.com/markets/LUV","Link"
"services","LVS","nyse","Las Vegas Sands Corp","https://www.etoro.com/markets/LVS","Link"
"services","LYFT","nasdaq","Lyft Inc.","https://www.etoro.com/markets/LYFT","Link"
"services","LYV","nyse","Live Nation Entertainment Inc","https://www.etoro.com/markets/LYV","Link"
"services","MAN","nyse","ManpowerGroup Inc","https://www.etoro.com/markets/MAN","Link"
"services","MAR","nasdaq","Marriott International Inc","https://www.etoro.com/markets/MAR","Link"
"services","MARK","nasdaq","Remark Holdings Inc","https://www.etoro.com/markets/MARK","Link"
"services","MAXR","nyse","Maxar Technologies Inc","https://www.etoro.com/markets/MAXR","Link"
"services","MBT","nyse","Mobile TeleSystems PJSC","https://www.etoro.com/markets/MBT","Link"
"services","MCD","nyse","McDonald's","https://www.etoro.com/markets/MCD","Link"
"services","MCO","nyse","Moody's Corp.","https://www.etoro.com/markets/MCO","Link"
"services","MCRO.L","london","Micro Focus International PLC","https://www.etoro.com/markets/MCRO.L","Link"
"services","MELI","nasdaq","MercadoLibre","https://www.etoro.com/markets/MELI","Link"
"services","MF","nasdaq","MissFresh Ltd. ADR","https://www.etoro.com/markets/MF","Link"
"services","MGM","nyse","MGM Resorts International","https://www.etoro.com/markets/MGM","Link"
"services","MGNI","nasdaq","Magnite Inc","https://www.etoro.com/markets/MGNI","Link"
"services","MKS.L","london","Marks & Spencer","https://www.etoro.com/markets/MKS.L","Link"
"services","ML.US","nyse","Moneylion Inc","https://www.etoro.com/markets/ML.US","Link"
"services","MMB.PA","paris","Lagardere SCA","https://www.etoro.com/markets/MMB.PA","Link"
"services","MMT.PA","paris","Metropole Television SA","https://www.etoro.com/markets/MMT.PA","Link"
"services","MMYT","nasdaq","Makemytrip","https://www.etoro.com/markets/MMYT","Link"
"services","MNST","nasdaq","Monster Beverage Corp","https://www.etoro.com/markets/MNST","Link"
"services","MTCH","nasdaq","Match Group, Inc","https://www.etoro.com/markets/MTCH","Link"
"services","MUSA","nyse","Murphy USA Inc","https://www.etoro.com/markets/MUSA","Link"
"services","NAS.OL","oslo","Norwegian Air Shuttle","https://www.etoro.com/markets/NAS.OL","Link"
"services","NFLX","nasdaq","Netflix, Inc.","https://www.etoro.com/markets/NFLX","Link"
"services","NICE","nasdaq","Nice Ltd","https://www.etoro.com/markets/NICE","Link"
"services","NOG","nyse","Northern Oil and Gas Inc.","https://www.etoro.com/markets/NOG","Link"
"services","NOKIA.HE","helsinki","Nokia Corp.","https://www.etoro.com/markets/NOKIA.HE","Link"
"services","NPTN","nyse","NeoPhotonics Corp.","https://www.etoro.com/markets/NPTN","Link"
"services","NSTB","nyse","Northern Star Investment Corp. II","https://www.etoro.com/markets/NSTB","Link"
"services","NWSA","nasdaq","News Corp","https://www.etoro.com/markets/NWSA","Link"
"services","NXST","nasdaq","Nexstar Media Group Inc","https://www.etoro.com/markets/NXST","Link"
"services","NXT.L","london","Next","https://www.etoro.com/markets/NXT.L","Link"
"services","NYT","nyse","The New York Times Co","https://www.etoro.com/markets/NYT","Link"
"services","O2D.DE","frankfurt","Telefonica Deutschland Holding AG","https://www.etoro.com/markets/O2D.DE","Link"
"services","ODP","nasdaq","The ODP Corporation","https://www.etoro.com/markets/ODP","Link"
"services","OKTA","nasdaq","Okta Inc","https://www.etoro.com/markets/OKTA","Link"
"services","OMC","nyse","Omnicom Group Inc","https://www.etoro.com/markets/OMC","Link"
"services","OMI","nyse","Owens & Minor Inc","https://www.etoro.com/markets/OMI","Link"
"services","OPEN","nasdaq","Opendoor Technologies Inc.","https://www.etoro.com/markets/OPEN","Link"
"services","ORA.PA","paris","Orange","https://www.etoro.com/markets/ORA.PA","Link"
"services","ORAN","nyse","Orange S.A.","https://www.etoro.com/markets/ORAN","Link"
"services","ORGN","nasdaq","Origin Materials Inc","https://www.etoro.com/markets/ORGN","Link"
"services","ORLY","nasdaq","O'Reilly Automotive Inc","https://www.etoro.com/markets/ORLY","Link"
"services","OSTK","nasdaq","Overstock.com, Inc.","https://www.etoro.com/markets/OSTK","Link"
"services","OUT","nyse","Outfront Media Inc","https://www.etoro.com/markets/OUT","Link"
"services","OZON","nasdaq","Ozon Holdings PLC","https://www.etoro.com/markets/OZON","Link"
"services","PAYO","nasdaq","Payoneer Global Inc","https://www.etoro.com/markets/PAYO","Link"
"services","PD","nyse","PagerDuty Inc","https://www.etoro.com/markets/PD","Link"
"services","PDCO","nasdaq","Patterson Companies Inc","https://www.etoro.com/markets/PDCO","Link"
"services","POLY.US","nyse","Plantronics Inc","https://www.etoro.com/markets/POLY.US","Link"
"services","PRFT","nasdaq","Perficient Inc","https://www.etoro.com/markets/PRFT","Link"
"services","PROX.BR","brussels","Proximus SA","https://www.etoro.com/markets/PROX.BR","Link"
"services","PRX.NV","amsterdam","Prosus NV","https://www.etoro.com/markets/PRX.NV","Link"
"services","PSM.DE","frankfurt","ProSiebenSat.1 Media SE","https://www.etoro.com/markets/PSM.DE","Link"
"services","PSON.L","london","Pearson","https://www.etoro.com/markets/PSON.L","Link"
"services","PST.MI","borsaitaliana","Poste Italiane","https://www.etoro.com/markets/PST.MI","Link"
"services","PSTH","nyse","Pershing Square Tontine Holdings Ltd.","https://www.etoro.com/markets/PSTH","Link"
"services","PTON","nasdaq","Peloton Interactive","https://www.etoro.com/markets/PTON","Link"
"services","PUB.PA","paris","Publicis Groupe","https://www.etoro.com/markets/PUB.PA","Link"
"services","PWP","nasdaq","Perella Weinberg Partners","https://www.etoro.com/markets/PWP","Link"
"services","QSR","nyse","Restaurant Brands International Inc.","https://www.etoro.com/markets/QSR","Link"
"services","QTWO","nyse","Q2 Holdings Inc","https://www.etoro.com/markets/QTWO","Link"
"services","R","nyse","Ryder System Inc","https://www.etoro.com/markets/R","Link"
"services","RAD","nyse","Rite Aid Corp","https://www.etoro.com/markets/RAD","Link"
"services","REAL","nasdaq","RealReal Inc","https://www.etoro.com/markets/REAL","Link"
"services","REC.MI","borsaitaliana","Recordati","https://www.etoro.com/markets/REC.MI","Link"
"services","REL.L","london","RELX PLC","https://www.etoro.com/markets/REL.L","Link"
"services","RHI","nyse","Robert Half International Inc","https://www.etoro.com/markets/RHI","Link"
"services","RMG.L","london","Royal Mail","https://www.etoro.com/markets/RMG.L","Link"
"services","RMS.PA","paris","Hermes International","https://www.etoro.com/markets/RMS.PA","Link"
"services","RNG","nyse","RingCentral Inc","https://www.etoro.com/markets/RNG","Link"
"services","ROKU","nasdaq","Roku Inc","https://www.etoro.com/markets/ROKU","Link"
"services","ROST","nasdaq","Ross Stores Inc","https://www.etoro.com/markets/ROST","Link"
"services","RRTL.DE","frankfurt","RTL Group","https://www.etoro.com/markets/RRTL.DE","Link"
"services","RSKD","nyse","Riskified Inc.","https://www.etoro.com/markets/RSKD","Link"
"services","RTO.L","london","Rentokil Initial PLC","https://www.etoro.com/markets/RTO.L","Link"
"services","RVLV","nyse","Revolve Group Inc","https://www.etoro.com/markets/RVLV","Link"
"services","RYAAY","nasdaq","Ryanair Holdings plc","https://www.etoro.com/markets/RYAAY","Link"
"services","SAH","nyse","Sonic Automotive Inc","https://www.etoro.com/markets/SAH","Link"
"services","SAVE","nyse","Spirit Airlines","https://www.etoro.com/markets/SAVE","Link"
"services","SAX.DE","frankfurt","Stroeer SE & Co KGaA","https://www.etoro.com/markets/SAX.DE","Link"
"services","SBGI","nasdaq","Sinclair Broadcast Group Inc","https://www.etoro.com/markets/SBGI","Link"
"services","SBRY.L","london","J Sainsbury PLC","https://www.etoro.com/markets/SBRY.L","Link"
"services","SBUX","nasdaq","Starbucks Corporation","https://www.etoro.com/markets/SBUX","Link"
"services","SCATC.OL","oslo","Scatec ASA","https://www.etoro.com/markets/SCATC.OL","Link"
"services","SCHA.OL","oslo","Schibsted ASA","https://www.etoro.com/markets/SCHA.OL","Link"
"services","SCI","nyse","Service Corp Intl","https://www.etoro.com/markets/SCI","Link"
"services","SEAT","nyse","Vivid Seats Inc (Class A)","https://www.etoro.com/markets/SEAT","Link"
"services","SESG.PA","paris","SES GLOBAL FDR","https://www.etoro.com/markets/SESG.PA","Link"
"services","SFIX","nasdaq","Stitch Fix Inc","https://www.etoro.com/markets/SFIX","Link"
"services","SHCR","nasdaq","Sharecare Inc","https://www.etoro.com/markets/SHCR","Link"
"services","SIG","nyse","Signet Jewelers LTD","https://www.etoro.com/markets/SIG","Link"
"services","SIRI","nasdaq","Sirius XM Holdings Inc","https://www.etoro.com/markets/SIRI","Link"
"services","SIX","nyse","Six Flags Entertainment Corporation","https://www.etoro.com/markets/SIX","Link"
"services","SIX2.DE","frankfurt","SIXT SE","https://www.etoro.com/markets/SIX2.DE","Link"
"services","SKG.L","london","Smurfit Kappa Group","https://www.etoro.com/markets/SKG.L","Link"
"services","SKM","nyse","SK Telecom Co Ltd","https://www.etoro.com/markets/SKM","Link"
"services","SMWB","nyse","Similarweb","https://www.etoro.com/markets/SMWB","Link"
"services","SNOW","nyse","Snowflake Inc.","https://www.etoro.com/markets/SNOW","Link"
"services","SNX.US","nyse","TD Synnex Corp","https://www.etoro.com/markets/SNX.US","Link"
"services","SOFI","nasdaq","SoFi Technologies Inc","https://www.etoro.com/markets/SOFI","Link"
"services","SPGI","nyse","S&P Global Inc","https://www.etoro.com/markets/SPGI","Link"
"services","SPT.L","london","Spirent Communications PLC","https://www.etoro.com/markets/SPT.L","Link"
"services","SPTN","nasdaq","SpartanNash Company","https://www.etoro.com/markets/SPTN","Link"
"services","SQ","nyse","Block Inc.","https://www.etoro.com/markets/SQ","Link"
"services","SQSP","nyse","Squarespace","https://www.etoro.com/markets/SQSP","Link"
"services","SSTK","nyse","Shutterstock Inc.","https://www.etoro.com/markets/SSTK","Link"
"services","STB.OL","oslo","Storebrand","https://www.etoro.com/markets/STB.OL","Link"
"services","SWCH","nyse","Switch Inc","https://www.etoro.com/markets/SWCH","Link"
"services","SYY","nyse","Sysco Corp","https://www.etoro.com/markets/SYY","Link"
"services","TA","nasdaq","TravelCenters of America LLC","https://www.etoro.com/markets/TA","Link"
"services","TASK","nasdaq","TaskUs Inc.","https://www.etoro.com/markets/TASK","Link"
"services","TBLA","nasdaq","Taboola.com Ltd.","https://www.etoro.com/markets/TBLA","Link"
"services","TCOM.CH","nasdaq","Trip.com Group Ltd","https://www.etoro.com/markets/TCOM.CH","Link"
"services","TEF.MC","bolsademadrid","Telefonica SA","https://www.etoro.com/markets/TEF.MC","Link"
"services","TEL2B.ST","stockholm","Tele2 AB Ser. B","https://www.etoro.com/markets/TEL2B.ST","Link"
"services","TELIA.ST","stockholm","Telia Company AB","https://www.etoro.com/markets/TELIA.ST","Link"
"services","TGNA","nyse","TEGNA Inc","https://www.etoro.com/markets/TGNA","Link"
"services","TJX","nyse","TJX Companies Inc","https://www.etoro.com/markets/TJX","Link"
"services","TL5.MC","bolsademadrid","Mediaset Espana","https://www.etoro.com/markets/TL5.MC","Link"
"services","TLX.DE","frankfurt","Talanx AG","https://www.etoro.com/markets/TLX.DE","Link"
"services","TMUS","nasdaq","T-Mobile US Inc","https://www.etoro.com/markets/TMUS","Link"
"services","TMX","nyse","Terminix Global Holdings Inc","https://www.etoro.com/markets/TMX","Link"
"services","TNET.BR","brussels","Telenet Group Holding NV","https://www.etoro.com/markets/TNET.BR","Link"
"services","TNL","nyse","Travel + Leisure Co","https://www.etoro.com/markets/TNL","Link"
"services","TRMR","nasdaq","Tremor International Ltd. ADR","https://www.etoro.com/markets/TRMR","Link"
"services","TRVG","nasdaq","Trivago NV","https://www.etoro.com/markets/TRVG","Link"
"services","TSCO.L","london","Tesco","https://www.etoro.com/markets/TSCO.L","Link"
"services","TTD","nasdaq","Trade Desk Inc A","https://www.etoro.com/markets/TTD","Link"
"services","TUI.L","london","TUI AG","https://www.etoro.com/markets/TUI.L","Link"
"services","TV","nyse","Grupo Televisa, S.A.B.","https://www.etoro.com/markets/TV","Link"
"services","TWKS","nasdaq","Thoughtworks","https://www.etoro.com/markets/TWKS","Link"
"services","UAL","nasdaq","United Airlines Holdings Inc","https://www.etoro.com/markets/UAL","Link"
"services","UBER","nyse","Uber Technologies Inc.","https://www.etoro.com/markets/UBER","Link"
"services","UBXN.ZU","zurich","u-blox Holding AG","https://www.etoro.com/markets/UBXN.ZU","Link"
"services","UNFI","nyse","United Natural Foods Inc","https://www.etoro.com/markets/UNFI","Link"
"services","UNI.MI","borsaitaliana","Unipol","https://www.etoro.com/markets/UNI.MI","Link"
"services","UNIT","nasdaq","Uniti Group Inc","https://www.etoro.com/markets/UNIT","Link"
"services","UONE","nasdaq","Urban One Inc","https://www.etoro.com/markets/UONE","Link"
"services","UPWK","nasdaq","Upwork Inc","https://www.etoro.com/markets/UPWK","Link"
"services","URBN","nasdaq","Urban Outfitters Inc.","https://www.etoro.com/markets/URBN","Link"
"services","URI","nyse","United Rentals Inc","https://www.etoro.com/markets/URI","Link"
"services","UTDI.DE","frankfurt","United Internet","https://www.etoro.com/markets/UTDI.DE","Link"
"services","VG","nasdaq","Vonage Holdings Corp","https://www.etoro.com/markets/VG","Link"
"services","VIPS","nyse","Vipshop Holdings Ltd","https://www.etoro.com/markets/VIPS","Link"
"services","VIV.US","nyse","Telef̫nica Brasil SA","https://www.etoro.com/markets/VIV.US","Link"
"services","VMEO","nasdaq","Vimeo Inc.","https://www.etoro.com/markets/VMEO","Link"
"services","VMUK.L","london","Virgin Money UK","https://www.etoro.com/markets/VMUK.L","Link"
"services","VRSK","nasdaq","Verisk Analytics","https://www.etoro.com/markets/VRSK","Link"
"services","VSAT","nasdaq","Viasat Inc.","https://www.etoro.com/markets/VSAT","Link"
"services","W","nyse","Wayfair Inc.","https://www.etoro.com/markets/W","Link"
"services","WBD","nasdaq","Warner Bros Discovery Inc","https://www.etoro.com/markets/WBD","Link"
"services","WBT","nyse","Welbilt Inc","https://www.etoro.com/markets/WBT","Link"
"services","WCC","nyse","WESCO International Inc","https://www.etoro.com/markets/WCC","Link"
"services","WE","nasdaq","WeWork Inc","https://www.etoro.com/markets/WE","Link"
"services","WISH","nasdaq","ContextLogic Inc","https://www.etoro.com/markets/WISH","Link"
"services","WMT","nyse","Walmart Inc.","https://www.etoro.com/markets/WMT","Link"
"services","WPP.L","london","WPP","https://www.etoro.com/markets/WPP.L","Link"
"services","WSM","nyse","Williams-Sonoma Inc","https://www.etoro.com/markets/WSM","Link"
"services","WSO","nyse","Watsco Inc","https://www.etoro.com/markets/WSO","Link"
"services","WTB.L","london","Whitbread","https://www.etoro.com/markets/WTB.L","Link"
"services","WTW","nasdaq","Willis Towers Watson Public Limited Company","https://www.etoro.com/markets/WTW","Link"
"services","WWE","nyse","World Wrestling Entertainment Inc","https://www.etoro.com/markets/WWE","Link"
"services","WYNN","nasdaq","Wynn Resorts Ltd","https://www.etoro.com/markets/WYNN","Link"
"services","XELAP","nasdaq","XELA Pref","https://www.etoro.com/markets/XELAP","Link"
"services","YOU.DE","frankfurt","ABOUT YOU Holding AG","https://www.etoro.com/markets/YOU.DE","Link"
"services","YUM","nyse","Yum Brands Inc","https://www.etoro.com/markets/YUM","Link"
"services","YY","nasdaq","JOYY Inc.","https://www.etoro.com/markets/YY","Link"
"services","ZG","nasdaq","Zillow Group Inc","https://www.etoro.com/markets/ZG","Link"
"services","ZH","nyse","Zhihu Inc","https://www.etoro.com/markets/ZH","Link"
"services","ZS","nasdaq","Zscaler Inc","https://www.etoro.com/markets/ZS","Link"
"technology","00241.HK","hongkong","Alibaba Health Information Tec","https://www.etoro.com/markets/00241.HK","Link"
"technology","00268.HK","hongkong","Kingdee International Software","https://www.etoro.com/markets/00268.HK","Link"
"technology","00981.HK","hongkong","Semiconductor Manufacturing International Corporation","https://www.etoro.com/markets/00981.HK","Link"
"technology","0992.HK","hongkong","Lenovo Group","https://www.etoro.com/markets/0992.HK","Link"
"technology","3888.HK","hongkong","Kingsoft Corp Ltd","https://www.etoro.com/markets/3888.HK","Link"
"technology","888.L","london","888 Holdings","https://www.etoro.com/markets/888.L","Link"
"technology","ACIW","nasdaq","ACI Worldwide Inc.","https://www.etoro.com/markets/ACIW","Link"
"technology","ACLS","nasdaq","Axcelis Technologies Inc.","https://www.etoro.com/markets/ACLS","Link"
"technology","ACMR","nasdaq","ACM Research Inc","https://www.etoro.com/markets/ACMR","Link"
"technology","ADBE","nasdaq","Adobe Systems Inc","https://www.etoro.com/markets/ADBE","Link"
"technology","ADI","nasdaq","Analog Devices Inc","https://www.etoro.com/markets/ADI","Link"
"technology","ADP","nasdaq","Automatic Data Processing Inc","https://www.etoro.com/markets/ADP","Link"
"technology","ADSK","nasdaq","Autodesk, Inc.","https://www.etoro.com/markets/ADSK","Link"
"technology","AI","nyse","C3.ai Inc.","https://www.etoro.com/markets/AI","Link"
"technology","AIXA.DE","frankfurt","AIXTRON","https://www.etoro.com/markets/AIXA.DE","Link"
"technology","AKAM","nasdaq","Akamai Technologies","https://www.etoro.com/markets/AKAM","Link"
"technology","ALGM","nasdaq","Allegro MicroSystems Inc","https://www.etoro.com/markets/ALGM","Link"
"technology","AMAT","nasdaq","Applied Materials Inc","https://www.etoro.com/markets/AMAT","Link"
"technology","AMD","nasdaq","Advanced Micro Devices Inc","https://www.etoro.com/markets/AMD","Link"
"technology","AMEH","nasdaq","Apollo Medical Holdings Inc.","https://www.etoro.com/markets/AMEH","Link"
"technology","AMKR","nasdaq","Amkor Technology Inc","https://www.etoro.com/markets/AMKR","Link"
"technology","AMS.MC","bolsademadrid","Amadeus IT Hold -A-","https://www.etoro.com/markets/AMS.MC","Link"
"technology","AMS.ZU","zurich","Ams AG","https://www.etoro.com/markets/AMS.ZU","Link"
"technology","AMX","nyse","America Movil, S.A.B. de C.V.","https://www.etoro.com/markets/AMX","Link"
"technology","ANSS","nasdaq","ANSYS","https://www.etoro.com/markets/ANSS","Link"
"technology","AOSL","nasdaq","Alpha and Omega Semiconductor Limited","https://www.etoro.com/markets/AOSL","Link"
"technology","APH","nyse","Amphenol Corporation","https://www.etoro.com/markets/APH","Link"
"technology","API","nasdaq","Agora Inc","https://www.etoro.com/markets/API","Link"
"technology","APPF","nasdaq","Appfolio Inc","https://www.etoro.com/markets/APPF","Link"
"technology","APPN","nasdaq","Appian Corporation","https://www.etoro.com/markets/APPN","Link"
"technology","APPS","nasdaq","Digital Turbine Inc","https://www.etoro.com/markets/APPS","Link"
"technology","ASM.NV","amsterdam","ASM International NV","https://www.etoro.com/markets/ASM.NV","Link"
"technology","ASML","nasdaq","ASML Holding NV","https://www.etoro.com/markets/ASML","Link"
"technology","ASML.NV","amsterdam","ASML Holding NV","https://www.etoro.com/markets/ASML.NV","Link"
"technology","ASX","nyse","ASE Technology Holding -ADR","https://www.etoro.com/markets/ASX","Link"
"technology","ATHM.CH","nyse","Autohome","https://www.etoro.com/markets/ATHM.CH","Link"
"technology","ATO.PA","paris","Atos SE","https://www.etoro.com/markets/ATO.PA","Link"
"technology","ATVI","nasdaq","Activision Blizzard, Inc.","https://www.etoro.com/markets/ATVI","Link"
"technology","AVGO","nasdaq","Broadcom Inc","https://www.etoro.com/markets/AVGO","Link"
"technology","AVID","nasdaq","Avid Technology Inc.","https://www.etoro.com/markets/AVID","Link"
"technology","AVLR","nyse","Avalara Inc.","https://www.etoro.com/markets/AVLR","Link"
"technology","AVST.L","london","Avast PLC","https://www.etoro.com/markets/AVST.L","Link"
"technology","AVYA","nyse","Avaya Holdings Corp","https://www.etoro.com/markets/AVYA","Link"
"technology","AYX","nyse","Alteryx Inc.","https://www.etoro.com/markets/AYX","Link"
"technology","AZTA","nasdaq","Azenta Inc","https://www.etoro.com/markets/AZTA","Link"
"technology","BAND.US","nasdaq","Bandwidth Inc.","https://www.etoro.com/markets/BAND.US","Link"
"technology","BASE","nasdaq","Couchbase Inc.","https://www.etoro.com/markets/BASE","Link"
"technology","BB","nyse","BlackBerry Limited","https://www.etoro.com/markets/BB","Link"
"technology","BBY.L","london","Balfour Beatty PLC","https://www.etoro.com/markets/BBY.L","Link"
"technology","BC8.DE","frankfurt","Bechtle AG","https://www.etoro.com/markets/BC8.DE","Link"
"technology","BESI.NV","amsterdam","BE Semiconductor Industries NV","https://www.etoro.com/markets/BESI.NV","Link"
"technology","BIDU","nasdaq","Baidu, Inc.","https://www.etoro.com/markets/BIDU","Link"
"technology","BIGC","nasdaq","BigCommerce Holdings Inc","https://www.etoro.com/markets/BIGC","Link"
"technology","BILL","nyse","Bill.com Holdings Inc","https://www.etoro.com/markets/BILL","Link"
"technology","BKI","nyse","Black Knight Inc.","https://www.etoro.com/markets/BKI","Link"
"technology","BL","nasdaq","BlackLine Inc.","https://www.etoro.com/markets/BL","Link"
"technology","BLND.US","nyse","Blend Labs Inc.","https://www.etoro.com/markets/BLND.US","Link"
"technology","BMBL","nasdaq","Bumble Inc.","https://www.etoro.com/markets/BMBL","Link"
"technology","BOX","nyse","Box Inc","https://www.etoro.com/markets/BOX","Link"
"technology","BOXL","nasdaq","Boxlight Corp","https://www.etoro.com/markets/BOXL","Link"
"technology","BR","nyse","Broadridge Financial Solutions","https://www.etoro.com/markets/BR","Link"
"technology","BSY","nasdaq","Bentley Systems, Incorporated","https://www.etoro.com/markets/BSY","Link"
"technology","BT.L","london","BT Group","https://www.etoro.com/markets/BT.L","Link"
"technology","CACI","nyse","CACI International Inc","https://www.etoro.com/markets/CACI","Link"
"technology","CAJ","nyse","Canon Inc - ADR","https://www.etoro.com/markets/CAJ","Link"
"technology","CAN","nasdaq","Canaan Inc","https://www.etoro.com/markets/CAN","Link"
"technology","CAP.PA","paris","Capgemini SE","https://www.etoro.com/markets/CAP.PA","Link"
"technology","CAPC.L","london","Capital & Counties Properties PLC","https://www.etoro.com/markets/CAPC.L","Link"
"technology","CCMP","nasdaq","CMC Materials Inc.","https://www.etoro.com/markets/CCMP","Link"
"technology","CDAY","nyse","Ceridian HCM Holding Inc.","https://www.etoro.com/markets/CDAY","Link"
"technology","CDK","nasdaq","CDK Global Inc.","https://www.etoro.com/markets/CDK","Link"
"technology","CDNS","nasdaq","Cadence Design Systems Inc","https://www.etoro.com/markets/CDNS","Link"
"technology","CDW","nasdaq","CDW Corp","https://www.etoro.com/markets/CDW","Link"
"technology","CEVA","nasdaq","Ceva Inc.","https://www.etoro.com/markets/CEVA","Link"
"technology","CFLT","nasdaq","Confluent Inc.","https://www.etoro.com/markets/CFLT","Link"
"technology","CHKP","nasdaq","Check Point Software Technologies","https://www.etoro.com/markets/CHKP","Link"
"technology","CHNG","nasdaq","Change Healthcare Inc.","https://www.etoro.com/markets/CHNG","Link"
"technology","CKN.L","london","Clarkson PLC","https://www.etoro.com/markets/CKN.L","Link"
"technology","CLA.PA","paris","Claranova SADIR","https://www.etoro.com/markets/CLA.PA","Link"
"technology","CLVT","nyse","Clarivate Plc","https://www.etoro.com/markets/CLVT","Link"
"technology","CNDT","nasdaq","Conduent Inc","https://www.etoro.com/markets/CNDT","Link"
